0.717200756072998,23.75
0.8150393962860107,23.50
0.9132382869720459,23.50
1.0157582759857178,23.75
1.114008903503418,23.50
1.2166082859039307,23.50
1.3146378993988037,23.50
1.4130547046661377,23.75
1.5159454345703125,23.50
1.6136548519134521,23.75
1.7165887355804443,23.50
1.8144845962524414,23.75
1.916999101638794,23.50
2.015122413635254,23.50
2.1135075092315674,23.50
2.2159175872802734,23.25
2.3140759468078613,23.50
2.4165456295013428,23.50
2.5149242877960205,23.25
2.6132164001464844,23.50
2.715581178665161,23.50
2.813805341720581,23.50
2.9161951541900635,23.75
3.014507532119751,23.75
3.1130547523498535,23.75
3.215191602706909,23.75
3.3136298656463623,23.75
3.416041135787964,23.75
3.514220952987671,23.75
3.617109775543213,24.50
3.714930534362793,26.25
3.8139896392822266,27.75
3.915654182434082,28.00
4.014649391174316,28.25
4.116367340087891,28.50
4.214641332626343,28.75
4.313641548156738,28.75
4.415402412414551,29.00
4.514401435852051,29.00
4.616040468215942,29.00
4.714596748352051,29.25
4.8167948722839355,29.25
4.915182590484619,29.50
5.014095067977905,29.50
5.115771532058716,29.50
5.214568138122559,29.50
5.316457748413086,29.50
5.414859056472778,29.50
5.513756990432739,29.50
5.615517854690552,29.50
5.714520215988159,29.50
5.81688928604126,29.75
5.9144978523254395,29.75
6.017592906951904,29.75
6.1151793003082275,29.75
6.213799476623535,29.75
6.316087484359741,29.75
6.414307355880737,29.75
6.517289638519287,29.75
6.615132570266724,29.75
6.71394157409668,29.75
6.816216230392456,29.75
6.914591550827026,29.75
7.016483545303345,29.75
7.114658832550049,29.75
7.2136619091033936,29.75
7.3155577182769775,29.75
7.414334535598755,29.75
7.516260147094727,30.00
7.614468574523926,29.75
7.716909170150757,29.75
7.815199851989746,29.75
7.9140801429748535,30.00
8.016473770141602,29.75
8.11429238319397,29.75
8.217065811157227,29.50
8.314961433410645,29.50
8.413241624832153,29.50
8.516176223754883,29.25
8.61397910118103,29.25
8.7169508934021,29.25
8.814555883407593,29.00
8.917056322097778,29.00
9.015913248062134,28.75
9.114014148712158,28.75
9.216630935668945,28.50
9.314544439315796,28.50
9.417318344116211,28.50
9.515209436416626,28.25
9.613400936126709,28.00
9.715805292129517,28.00
9.814142942428589,28.00
9.916981220245361,27.75
10.014728307723999,27.50
10.117104053497314,27.25
10.215549230575562,27.00
10.314538717269897,27.00
10.416574239730835,27.25
10.514670848846436,27.25
10.616919755935669,27.25
10.715643405914307,27.00
10.814198017120361,27.00
10.915972709655762,26.75
11.014664649963379,26.75
11.11664891242981,26.75
11.214903354644775,26.75
11.313896179199219,26.75
11.416211366653442,26.50
11.514659643173218,26.50
11.616315126419067,26.50
11.714651107788086,26.25
11.817131996154785,26.25
11.915428638458252,26.25
12.014347553253174,26.00
12.116020679473877,26.25
12.214563846588135,26.00
12.317076206207275,26.00
12.415003299713135,26.00
12.5140221118927,26.00
12.615706205368042,26.00
12.714603424072266,26.00
12.81656789779663,25.75
12.914682149887085,25.75
13.017249584197998,25.75
13.115525722503662,25.75
13.21444845199585,25.75
13.316214799880981,25.75
13.41457724571228,25.50
13.517151117324829,25.50
13.615188121795654,25.50
13.714133739471436,25.50
13.81606650352478,25.50
13.914547681808472,25.50
14.017158508300781,26.50
14.114943265914917,27.25
14.217293739318848,27.75
14.316071271896362,28.25
14.414148330688477,28.50
14.516358613967896,28.75
14.614642143249512,29.00
14.71713900566101,29.00
14.815340518951416,29.25
14.914401769638062,29.25
15.016271352767944,29.25
15.11457896232605,29.50
15.217387199401855,29.50
15.315219163894653,29.25
15.413511753082275,28.75
15.515978336334229,28.50
15.614619731903076,28.25
15.716444492340088,29.25
15.814773082733154,31.00
15.917136430740356,32.00
16.01610493659973,32.50
16.114434242248535,32.75
16.216845750808716,33.00
16.31455969810486,33.00
16.417552947998047,33.00
16.515827655792236,33.25
16.614145040512085,33.25
16.716071605682373,33.25
16.814207077026367,33.50
16.91657257080078,33.50
17.015397310256958,33.50
17.117231130599976,33.50
17.21560287475586,33.50
17.313964366912842,33.50
17.41636633872986,33.50
17.514607191085815,33.50
17.617135524749756,33.50
17.715476989746094,33.50
17.813642501831055,33.50
17.91653800010681,33.50
18.014548540115356,33.50
18.116962671279907,33.50
18.21513557434082,33.50
18.31737208366394,33.50
18.415897607803345,33.25
18.514095306396484,33.25
18.61686110496521,33.25
18.71498417854309,33.25
18.8171226978302,33.25
18.91556715965271,33.25
19.014576196670532,33.25
19.11642837524414,33.00
19.21455693244934,33.25
19.31714415550232,33.25
19.41536021232605,33.25
19.514309406280518,33.25
19.61590838432312,33.25
19.714658737182617,33.00
19.816679000854492,32.50
19.914926528930664,32.25
20.017743587493896,32.00
20.11562418937683,31.75
20.21455430984497,31.50
20.316315412521362,31.00
20.414625883102417,30.75
20.517135620117188,31.00
20.615464687347412,32.50
20.714293003082275,32.75
20.816184997558594,33.25
20.91454815864563,32.75
21.01704168319702,32.75
21.115161895751953,32.25
21.2174551486969,31.75
21.316063404083252,31.75
21.41455101966858,31.50
21.51710867881775,33.00
21.614802598953247,33.75
21.717214107513428,33.50
21.815621852874756,33.00
21.914506435394287,32.75
22.01628613471985,33.25
22.114481687545776,33.50
22.21712040901184,33.50
22.31529402732849,33.50
22.41403317451477,33.50
22.51664113998413,33.50
22.61439299583435,33.50
22.717118501663208,33.50
22.815009593963623,33.50
22.917375087738037,33.25
23.01599907875061,33.25
23.114158153533936,33.00
23.21655583381653,33.00
23.314721822738647,33.00
23.417240142822266,33.00
23.51551580429077,33.00
23.6143536567688,33.00
23.71613574028015,33.00
23.814546823501587,33.00
23.91696572303772,33.00
24.01519799232483,32.75
24.117478132247925,33.00
24.21593141555786,33.00
24.314200401306152,33.00
24.417041063308716,32.75
24.51484513282776,32.75
24.617160081863403,32.75
24.71566128730774,33.00
24.814027786254883,33.00
24.9163818359375,33.00
25.014524698257446,33.50
25.11716938018799,33.25
25.215229272842407,33.00
25.317573070526123,32.50
25.41612982749939,32.50
25.514252185821533,32.25
25.616731882095337,31.50
25.71506929397583,31.50
25.817331314086914,31.25
25.915865898132324,30.75
26.01465630531311,30.50
26.116497039794922,30.50
26.214662551879883,30.50
26.31718397140503,30.25
26.415381908416748,30.00
26.514466285705566,30.00
26.616085052490234,29.75
26.714640617370605,29.50
26.817023038864136,29.50
26.9151713848114,29.50
27.017412424087524,29.25
27.11579465866089,29.25
27.214534997940063,29.00
27.316524028778076,28.75
27.414826154708862,28.75
